Sample ID,chain_type,wxs_count
TCGA-55-6972-01A,TRD,0
TCGA-55-6972-01A,TRG,0
TCGA-73-4666-01A,IGH,0
TCGA-73-4666-01A,IGL,0
TCGA-73-4666-01A,IGK,0
TCGA-73-4666-01A,TRA,4
TCGA-73-4666-01A,TRB,2
TCGA-73-4666-01A,TRD,0
TCGA-73-4666-01A,TRG,0
TCGA-05-4434-01A,IGH,0
TCGA-05-4434-01A,IGL,0
TCGA-05-4434-01A,IGK,0
TCGA-05-4434-01A,TRA,2
TCGA-05-4434-01A,TRB,0
TCGA-05-4434-01A,TRD,0
TCGA-05-4434-01A,TRG,0
TCGA-55-1596-01A,IGH,0
TCGA-55-1596-01A,IGL,0
TCGA-55-1596-01A,IGK,0
TCGA-55-1596-01A,TRA,0
TCGA-55-1596-01A,TRB,0
TCGA-55-1596-01A,TRD,1
TCGA-55-1596-01A,TRG,0
TCGA-MP-A4TE-01A,IGH,0
TCGA-MP-A4TE-01A,IGL,0
TCGA-MP-A4TE-01A,IGK,0
TCGA-MP-A4TE-01A,TRA,0
TCGA-MP-A4TE-01A,TRB,0
TCGA-MP-A4TE-01A,TRD,0
TCGA-MP-A4TE-01A,TRG,0
TCGA-17-Z061-01A,IGH,0
TCGA-17-Z061-01A,IGL,0
TCGA-17-Z061-01A,IGK,0
TCGA-17-Z061-01A,TRA,1
TCGA-17-Z061-01A,TRB,1
TCGA-17-Z061-01A,TRD,0
TCGA-17-Z061-01A,TRG,0
TCGA-L9-A743-01A,IGH,0
TCGA-L9-A743-01A,IGL,0
TCGA-L9-A743-01A,IGK,0
TCGA-L9-A743-01A,TRA,1
TCGA-L9-A743-01A,TRB,0
TCGA-L9-A743-01A,TRD,0
TCGA-L9-A743-01A,TRG,0
TCGA-97-8175-01A,IGH,0
TCGA-97-8175-01A,IGL,0
TCGA-97-8175-01A,IGK,1
TCGA-97-8175-01A,TRA,1
TCGA-97-8175-01A,TRB,1
TCGA-97-8175-01A,TRD,0
TCGA-97-8175-01A,TRG,0
TCGA-05-4433-01A,IGH,0
TCGA-05-4433-01A,IGL,0
TCGA-05-4433-01A,IGK,0
TCGA-05-4433-01A,TRA,1
TCGA-05-4433-01A,TRB,0
TCGA-05-4433-01A,TRD,0
TCGA-05-4433-01A,TRG,0
TCGA-49-AAR3-01A,IGH,2
TCGA-49-AAR3-01A,IGL,1
TCGA-49-AAR3-01A,IGK,0
TCGA-49-AAR3-01A,TRA,0
TCGA-49-AAR3-01A,TRB,3
TCGA-49-AAR3-01A,TRD,0
TCGA-49-AAR3-01A,TRG,0
TCGA-69-7761-01A,IGH,0
TCGA-69-7761-01A,IGL,0
TCGA-69-7761-01A,IGK,0
TCGA-69-7761-01A,TRA,0
TCGA-69-7761-01A,TRB,1
TCGA-69-7761-01A,TRD,0
TCGA-69-7761-01A,TRG,0
TCGA-J2-A4AE-01A,IGH,0
TCGA-J2-A4AE-01A,IGL,0
TCGA-J2-A4AE-01A,IGK,0
TCGA-J2-A4AE-01A,TRA,0
TCGA-J2-A4AE-01A,TRB,0
TCGA-J2-A4AE-01A,TRD,0
TCGA-J2-A4AE-01A,TRG,0
TCGA-L9-A8F4-01A,IGH,0
TCGA-L9-A8F4-01A,IGL,0
TCGA-L9-A8F4-01A,IGK,1
TCGA-L9-A8F4-01A,TRA,0
TCGA-L9-A8F4-01A,TRB,1
TCGA-L9-A8F4-01A,TRD,0
TCGA-L9-A8F4-01A,TRG,0
TCGA-55-7995-01A,IGH,0
TCGA-55-7995-01A,IGL,0
TCGA-55-7995-01A,IGK,1
TCGA-55-7995-01A,TRA,0
TCGA-55-7995-01A,TRB,0
TCGA-55-7995-01A,TRD,0
TCGA-55-7995-01A,TRG,0
TCGA-38-7271-01A,IGH,1
TCGA-38-7271-01A,IGL,0
TCGA-38-7271-01A,IGK,0
TCGA-38-7271-01A,TRA,1
TCGA-38-7271-01A,TRB,2
TCGA-38-7271-01A,TRD,0
TCGA-38-7271-01A,TRG,0
TCGA-69-7765-01A,IGH,0
TCGA-69-7765-01A,IGL,0
TCGA-69-7765-01A,IGK,0
TCGA-69-7765-01A,TRA,1
TCGA-69-7765-01A,TRB,1
TCGA-69-7765-01A,TRD,0
TCGA-69-7765-01A,TRG,0
TCGA-97-A4M2-01A,IGH,0
TCGA-97-A4M2-01A,IGL,0
TCGA-97-A4M2-01A,IGK,0
TCGA-97-A4M2-01A,TRA,0
TCGA-97-A4M2-01A,TRB,0
TCGA-97-A4M2-01A,TRD,0
TCGA-97-A4M2-01A,TRG,0
TCGA-99-8025-01A,IGH,0
TCGA-99-8025-01A,IGL,0
TCGA-99-8025-01A,IGK,0
TCGA-99-8025-01A,TRA,1
TCGA-99-8025-01A,TRB,0
TCGA-99-8025-01A,TRD,0
TCGA-99-8025-01A,TRG,0
TCGA-35-5375-01A,IGH,0
TCGA-35-5375-01A,IGL,0
TCGA-35-5375-01A,IGK,1
TCGA-35-5375-01A,TRA,0
TCGA-35-5375-01A,TRB,0
TCGA-35-5375-01A,TRD,0
TCGA-35-5375-01A,TRG,0
TCGA-50-6592-01A,IGH,0
TCGA-50-6592-01A,IGL,0
TCGA-50-6592-01A,IGK,0
TCGA-50-6592-01A,TRA,0
TCGA-50-6592-01A,TRB,0
TCGA-50-6592-01A,TRD,0
TCGA-50-6592-01A,TRG,0
TCGA-49-4510-01A,IGH,0
TCGA-49-4510-01A,IGL,0
TCGA-49-4510-01A,IGK,0
TCGA-49-4510-01A,TRA,1
TCGA-49-4510-01A,TRB,0
TCGA-49-4510-01A,TRD,0
TCGA-49-4510-01A,TRG,0
TCGA-50-6595-01A,IGH,0
TCGA-50-6595-01A,IGL,0
TCGA-50-6595-01A,IGK,0
TCGA-50-6595-01A,TRA,0
TCGA-50-6595-01A,TRB,0
TCGA-50-6595-01A,TRD,0
TCGA-50-6595-01A,TRG,0
TCGA-78-7146-01A,IGH,0
TCGA-78-7146-01A,IGL,0
TCGA-78-7146-01A,IGK,0
TCGA-78-7146-01A,TRA,2
TCGA-78-7146-01A,TRB,0
TCGA-78-7146-01A,TRD,0
TCGA-78-7146-01A,TRG,0
TCGA-95-A4VK-01A,IGH,0
TCGA-95-A4VK-01A,IGL,0
TCGA-95-A4VK-01A,IGK,0
TCGA-95-A4VK-01A,TRA,1
TCGA-95-A4VK-01A,TRB,1
TCGA-95-A4VK-01A,TRD,0
TCGA-95-A4VK-01A,TRG,0
TCGA-62-A46P-01A,IGH,0
TCGA-62-A46P-01A,IGL,0
TCGA-62-A46P-01A,IGK,0
TCGA-62-A46P-01A,TRA,0
TCGA-62-A46P-01A,TRB,0
TCGA-62-A46P-01A,TRD,0
TCGA-62-A46P-01A,TRG,0
TCGA-49-4487-01A,IGH,0
TCGA-49-4487-01A,IGL,0
TCGA-49-4487-01A,IGK,1
TCGA-49-4487-01A,TRA,0
TCGA-49-4487-01A,TRB,0
TCGA-49-4487-01A,TRD,0
TCGA-49-4487-01A,TRG,1
TCGA-50-8459-01A,IGH,0
TCGA-50-8459-01A,IGL,0
TCGA-50-8459-01A,IGK,0
TCGA-50-8459-01A,TRA,1
TCGA-50-8459-01A,TRB,0
TCGA-50-8459-01A,TRD,0
TCGA-50-8459-01A,TRG,0
TCGA-17-Z052-01A,IGH,0
TCGA-17-Z052-01A,IGL,1
TCGA-17-Z052-01A,IGK,1
TCGA-17-Z052-01A,TRA,2
TCGA-17-Z052-01A,TRB,2
TCGA-17-Z052-01A,TRD,0
TCGA-17-Z052-01A,TRG,0
TCGA-17-Z041-01A,IGH,0
TCGA-17-Z041-01A,IGL,0
TCGA-17-Z041-01A,IGK,0
TCGA-17-Z041-01A,TRA,3
TCGA-17-Z041-01A,TRB,0
TCGA-17-Z041-01A,TRD,0
TCGA-17-Z041-01A,TRG,0
TCGA-64-5778-01A,IGH,0
TCGA-64-5778-01A,IGL,0
TCGA-64-5778-01A,IGK,0
TCGA-64-5778-01A,TRA,0
TCGA-64-5778-01A,TRB,1
TCGA-64-5778-01A,TRD,0
TCGA-64-5778-01A,TRG,0
TCGA-L9-A444-01A,IGH,0
TCGA-L9-A444-01A,IGL,0
TCGA-L9-A444-01A,IGK,0
TCGA-L9-A444-01A,TRA,2
TCGA-L9-A444-01A,TRB,0
TCGA-L9-A444-01A,TRD,0
TCGA-L9-A444-01A,TRG,1
TCGA-67-4679-01B,IGH,0
TCGA-67-4679-01B,IGL,0
TCGA-67-4679-01B,IGK,0
TCGA-67-4679-01B,TRA,1
TCGA-67-4679-01B,TRB,0
TCGA-67-4679-01B,TRD,0
TCGA-67-4679-01B,TRG,0
TCGA-78-7159-01A,IGH,0
TCGA-78-7159-01A,IGL,0
TCGA-78-7159-01A,IGK,0
TCGA-78-7159-01A,TRA,2
TCGA-78-7159-01A,TRB,1
TCGA-78-7159-01A,TRD,0
TCGA-78-7159-01A,TRG,0
TCGA-78-7163-01A,IGH,0
TCGA-78-7163-01A,IGL,0
TCGA-78-7163-01A,IGK,1
TCGA-78-7163-01A,TRA,1
TCGA-78-7163-01A,TRB,1
TCGA-78-7163-01A,TRD,0
TCGA-78-7163-01A,TRG,0
TCGA-44-6775-01A,IGH,0
TCGA-44-6775-01A,IGL,0
TCGA-44-6775-01A,IGK,0
TCGA-44-6775-01A,TRA,1
TCGA-44-6775-01A,TRB,0
TCGA-44-6775-01A,TRD,0
TCGA-44-6775-01A,TRG,0
TCGA-L9-A5IP-01A,IGH,0
TCGA-L9-A5IP-01A,IGL,0
TCGA-L9-A5IP-01A,IGK,0
TCGA-L9-A5IP-01A,TRA,1
TCGA-L9-A5IP-01A,TRB,1
TCGA-L9-A5IP-01A,TRD,0
TCGA-L9-A5IP-01A,TRG,0
TCGA-97-A4M3-01A,IGH,0
TCGA-97-A4M3-01A,IGL,0
TCGA-97-A4M3-01A,IGK,0
TCGA-97-A4M3-01A,TRA,0
TCGA-97-A4M3-01A,TRB,0
TCGA-97-A4M3-01A,TRD,0
TCGA-97-A4M3-01A,TRG,0
TCGA-97-7547-01A,IGH,0
TCGA-97-7547-01A,IGL,0
TCGA-97-7547-01A,IGK,1
TCGA-97-7547-01A,TRA,0
TCGA-97-7547-01A,TRB,0
TCGA-97-7547-01A,TRD,0
TCGA-97-7547-01A,TRG,0
TCGA-73-4659-01A,IGH,0
TCGA-73-4659-01A,IGL,0
TCGA-73-4659-01A,IGK,0
TCGA-73-4659-01A,TRA,0
TCGA-73-4659-01A,TRB,1
TCGA-73-4659-01A,TRD,0
TCGA-73-4659-01A,TRG,0
TCGA-55-6986-01A,IGH,0
TCGA-55-6986-01A,IGL,0
TCGA-55-6986-01A,IGK,0
TCGA-55-6986-01A,TRA,0
TCGA-55-6986-01A,TRB,0
TCGA-55-6986-01A,TRD,0
TCGA-55-6986-01A,TRG,0
TCGA-17-Z020-01A,IGH,0
TCGA-17-Z020-01A,IGL,0
TCGA-17-Z020-01A,IGK,2
TCGA-17-Z020-01A,TRA,3
TCGA-17-Z020-01A,TRB,0
TCGA-17-Z020-01A,TRD,0
TCGA-17-Z020-01A,TRG,0
TCGA-55-7573-01A,IGH,0
TCGA-55-7573-01A,IGL,0
TCGA-55-7573-01A,IGK,0
TCGA-55-7573-01A,TRA,0
TCGA-55-7573-01A,TRB,0
TCGA-55-7573-01A,TRD,0
TCGA-55-7573-01A,TRG,0
TCGA-44-A47F-01A,IGH,0
TCGA-44-A47F-01A,IGL,0
TCGA-44-A47F-01A,IGK,0
TCGA-44-A47F-01A,TRA,0
TCGA-44-A47F-01A,TRB,0
TCGA-44-A47F-01A,TRD,0
TCGA-44-A47F-01A,TRG,0
TCGA-44-8119-01A,IGH,0
TCGA-44-8119-01A,IGL,0
TCGA-44-8119-01A,IGK,0
TCGA-44-8119-01A,TRA,3
TCGA-44-8119-01A,TRB,2
TCGA-44-8119-01A,TRD,0
TCGA-44-8119-01A,TRG,0
TCGA-53-7624-01A,IGH,0
TCGA-53-7624-01A,IGL,0
TCGA-53-7624-01A,IGK,0
TCGA-53-7624-01A,TRA,0
TCGA-53-7624-01A,TRB,0
TCGA-53-7624-01A,TRD,0
TCGA-53-7624-01A,TRG,0
TCGA-55-6642-01A,IGH,0
TCGA-55-6642-01A,IGL,0
TCGA-55-6642-01A,IGK,0
TCGA-55-6642-01A,TRA,0
TCGA-55-6642-01A,TRB,0
TCGA-55-6642-01A,TRD,0
TCGA-55-6642-01A,TRG,0
TCGA-38-4632-01A,IGH,0
TCGA-38-4632-01A,IGL,0
TCGA-38-4632-01A,IGK,0
TCGA-38-4632-01A,TRA,0
TCGA-38-4632-01A,TRB,0
TCGA-38-4632-01A,TRD,0
TCGA-38-4632-01A,TRG,0
